year,title,authors,link
2015,Absolute Pose for Cameras Under Flat Refractive Interfaces,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Haner_Absolute_Pose_for_2015_CVPR_paper.html
2015,Protecting Against Screenshots: An Image Processing Approach,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Chia_Protecting_Against_Screenshots_2015_CVPR_paper.html
2015,Pose-Conditioned Joint Angle Limits for 3D Human Pose Reconstruction,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Akhter_Pose-Conditioned_Joint_Angle_2015_CVPR_paper.html
2015,VisKE: Visual Knowledge Extraction and Question Answering by Visual Verification of Relation Phrases,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Sadeghi_VisKE_Visual_Knowledge_2015_CVPR_paper.html
2015,A Graphical Model Approach for Matching Partial Signatures,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Du_A_Graphical_Model_2015_CVPR_paper.html
2015,From Captions to Visual Concepts and Back,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Fang_From_Captions_to_2015_CVPR_paper.html
2015,Semi-Supervised Low-Rank Mapping Learning for Multi-Label Classification,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Jing_Semi-Supervised_Low-Rank_Mapping_2015_CVPR_paper.html
2015,ConceptLearner: Discovering Visual Concepts From Weakly Labeled Image Collections,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhou_ConceptLearner_Discovering_Visual_2015_CVPR_paper.html
2015,Computationally Bounded Retrieval,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Rastegari_Computationally_Bounded_Retrieval_2015_CVPR_paper.html
2015,Viewpoints and Keypoints,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Tulsiani_Viewpoints_and_Keypoints_2015_CVPR_paper.html
2015,Discrete Hyper-Graph Matching,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yan_Discrete_Hyper-Graph_Matching_2015_CVPR_paper.html
2015,Rolling Shutter Motion Deblurring,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Su_Rolling_Shutter_Motion_2015_CVPR_paper.html
2015,Learning to Generate Chairs With Convolutional Neural Networks,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Dosovitskiy_Learning_to_Generate_2015_CVPR_paper.html
2015,Accurate Depth Map Estimation From a Lenslet Light Field Camera,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Jeon_Accurate_Depth_Map_2015_CVPR_paper.html
2015,Deep Semantic Ranking Based Hashing for Multi-Label Image Retrieval,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhao_Deep_Semantic_Ranking_2015_CVPR_paper.html
2015,Similarity Learning on an Explicit Polynomial Kernel Feature Map for Person Re-Identification,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Chen_Similarity_Learning_on_2015_CVPR_paper.html
2015,Learning to Propose Objects,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Krahenbuhl_Learning_to_Propose_2015_CVPR_paper.html
2015,Basis Mapping Based Boosting for Object Detection,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Ren_Basis_Mapping_Based_2015_CVPR_paper.html
2015,Computing the Stereo Matching Cost With a Convolutional Neural Network,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zbontar_Computing_the_Stereo_2015_CVPR_paper.html
2015,Recognize Complex Events From Static Images by Fusing Deep Channels,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Xiong_Recognize_Complex_Events_2015_CVPR_paper.html
2015,Multi-Feature Max-Margin Hierarchical Bayesian Model for Action Recognition,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yang_Multi-Feature_Max-Margin_Hierarchical_2015_CVPR_paper.html
2015,Model Recommendation: Generating Object Detectors From Few Samples,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wang_Model_Recommendation_Generating_2015_CVPR_paper.html
2015,A Linear Least-Squares Solution to Elastic Shape-From-Template,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Malti_A_Linear_Least-Squares_2015_CVPR_paper.html
2015,Robust Large Scale Monocular Visual SLAM,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Bourmaud_Robust_Large_Scale_2015_CVPR_paper.html
2015,Membership Representation for Detecting Block-Diagonal Structure in Low-Rank or Sparse Subspace Clustering,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Lee_Membership_Representation_for_2015_CVPR_paper.html
2015,Bayesian Inference for Neighborhood Filters With Application in Denoising,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Huang_Bayesian_Inference_for_2015_CVPR_paper.html
2015,"Deep LAC: Deep Localization, Alignment and Classification for Fine-Grained Recognition",,https://openaccess.thecvf.comcontent_cvpr_2015/html/Lin_Deep_LAC_Deep_2015_CVPR_paper.html
2015,Unconstrained Realtime Facial Performance Capture,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Hsieh_Unconstrained_Realtime_Facial_2015_CVPR_paper.html
2015,Blind Optical Aberration Correction by Exploring Geometric and Visual Priors,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yue_Blind_Optical_Aberration_2015_CVPR_paper.html
2015,Ontological Supervision for Fine Grained Classification of Street View Storefronts,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Movshovitz-Attias_Ontological_Supervision_for_2015_CVPR_paper.html
2015,Finding Distractors In Images,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Fried_Finding_Distractors_In_2015_CVPR_paper.html
2015,From Image-Level to Pixel-Level Labeling With Convolutional Networks,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Pinheiro_From_Image-Level_to_2015_CVPR_paper.html
2015,Semantic Alignment of LiDAR Data at City Scale,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yu_Semantic_Alignment_of_2015_CVPR_paper.html
2015,Oriented Edge Forests for Boundary Detection,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Hallman_Oriented_Edge_Forests_2015_CVPR_paper.html
2015,Query-Adaptive Late Fusion for Image Search and Person Re-Identification,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zheng_Query-Adaptive_Late_Fusion_2015_CVPR_paper.html
2015,Filtered Feature Channels for Pedestrian Detection,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhang_Filtered_Feature_Channels_2015_CVPR_paper.html
2015,GRSA: Generalized Range Swap Algorithm for the Efficient Optimization of MRFs,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Liu_GRSA_Generalized_Range_2015_CVPR_paper.html
2015,PatchCut: Data-Driven Object Segmentation via Local Shape Transfer,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yang_PatchCut_Data-Driven_Object_2015_CVPR_paper.html
2015,Illumination and Reflectance Spectra Separation of a Hyperspectral Image Meets Low-Rank Matrix Factorization,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zheng_Illumination_and_Reflectance_2015_CVPR_paper.html
2015,Semantic Part Segmentation Using Compositional Model Combining Shape and Appearance,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wang_Semantic_Part_Segmentation_2015_CVPR_paper.html
2015,A Discriminative CNN Video Representation for Event Detection,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Xu_A_Discriminative_CNN_2015_CVPR_paper.html
2015,24/7 Place Recognition by View Synthesis,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Torii_247_Place_Recognition_2015_CVPR_paper.html
2015,Understanding Image Virality,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Deza_Understanding_Image_Virality_2015_CVPR_paper.html
2015,Book2Movie: Aligning Video Scenes With Book Chapters,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Tapaswi_Book2Movie_Aligning_Video_2015_CVPR_paper.html
2015,3D Model-Based Continuous Emotion Recognition,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Chen_3D_Model-Based_Continuous_2015_CVPR_paper.html
2015,Learning to Rank in Person Re-Identification With Metric Ensembles,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Paisitkriangkrai_Learning_to_Rank_2015_CVPR_paper.html
2015,Making Better Use of Edges via Perceptual Grouping,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Qi_Making_Better_Use_2015_CVPR_paper.html
2015,Real-Time Joint Estimation of Camera Orientation and Vanishing Points,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Lee_Real-Time_Joint_Estimation_2015_CVPR_paper.html
2015,Sketch-Based 3D Shape Retrieval Using Convolutional Neural Networks,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wang_Sketch-Based_3D_Shape_2015_CVPR_paper.html
2015,Salient Object Detection via Bootstrap Learning,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Tong_Salient_Object_Detection_2015_CVPR_paper.html
2015,Towards Open World Recognition,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Bendale_Towards_Open_World_2015_CVPR_paper.html
2015,Data-Driven 3D Voxel Patterns for Object Category Recognition,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Xiang_Data-Driven_3D_Voxel_2015_CVPR_paper.html
2015,3D ShapeNets: A Deep Representation for Volumetric Shapes,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wu_3D_ShapeNets_A_2015_CVPR_paper.html
2015,Robust Image Alignment With Multiple Feature Descriptors and Matching-Guided Neighborhoods,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Hsu_Robust_Image_Alignment_2015_CVPR_paper.html
2015,Pushing the Frontiers of Unconstrained Face Detection and Recognition: IARPA Janus Benchmark A,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Klare_Pushing_the_Frontiers_2015_CVPR_paper.html
2015,"Depth From Shading, Defocus, and Correspondence Using Light-Field Angular Coherence",,https://openaccess.thecvf.comcontent_cvpr_2015/html/Tao_Depth_From_Shading_2015_CVPR_paper.html
2015,New Insights Into Laplacian Similarity Search,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wu_New_Insights_Into_2015_CVPR_paper.html
2015,Feature-Independent Context Estimation for Automatic Image Annotation,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Tariq_Feature-Independent_Context_Estimation_2015_CVPR_paper.html
2015,Category-Specific Object Reconstruction From a Single Image,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Kar_Category-Specific_Object_Reconstruction_2015_CVPR_paper.html
2015,Active Sample Selection and Correction Propagation on a Gradually-Augmented Graph,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Su_Active_Sample_Selection_2015_CVPR_paper.html
2015,Efficient and Accurate Approximations of Nonlinear Convolutional Networks,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhang_Efficient_and_Accurate_2015_CVPR_paper.html
2015,Ranking and Retrieval of Image Sequences From Multiple Paragraph Queries,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Kim_Ranking_and_Retrieval_2015_CVPR_paper.html
2015,Casual Stereoscopic Panorama Stitching,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhang_Casual_Stereoscopic_Panorama_2015_CVPR_paper.html
2015,Superpixel Meshes for Fast Edge-Preserving Surface Reconstruction,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Bodis-Szomoru_Superpixel_Meshes_for_2015_CVPR_paper.html
2015,Best-Buddies Similarity for Robust Template Matching,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Dekel_Best-Buddies_Similarity_for_2015_CVPR_paper.html
2015,Superdifferential Cuts for Binary Energies,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Taniai_Superdifferential_Cuts_for_2015_CVPR_paper.html
2015,The S-Hock Dataset: Analyzing Crowds at the Stadium,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Conigliaro_The_S-Hock_Dataset_2015_CVPR_paper.html
2015,Discriminant Analysis on Riemannian Manifold of Gaussian Distributions for Face Recognition With Image Sets,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wang_Discriminant_Analysis_on_2015_CVPR_paper.html
2015,Texture Representations for Image and Video Synthesis,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Georgiadis_Texture_Representations_for_2015_CVPR_paper.html
2015,Shadow Optimization From Structured Deep Edge Detection,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Shen_Shadow_Optimization_From_2015_CVPR_paper.html
2015,Total Variation Regularization of Shape Signals,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Baust_Total_Variation_Regularization_2015_CVPR_paper.html
2015,Learning Similarity Metrics for Dynamic Scene Segmentation,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Teney_Learning_Similarity_Metrics_2015_CVPR_paper.html
2015,Subspace Clustering by Mixture of Gaussian Regression,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Li_Subspace_Clustering_by_2015_CVPR_paper.html
2015,DASC: Dense Adaptive Self-Correlation Descriptor for Multi-Modal and Multi-Spectral Correspondence,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Kim_DASC_Dense_Adaptive_2015_CVPR_paper.html
2015,In Defense of Color-Based Model-Free Tracking,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Possegger_In_Defense_of_2015_CVPR_paper.html
2015,Best of Both Worlds: Human-Machine Collaboration for Object Annotation,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Russakovsky_Best_of_Both_2015_CVPR_paper.html
2015,Robust Multiple Homography Estimation: An Ill-Solved Problem,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Szpak_Robust_Multiple_Homography_2015_CVPR_paper.html
2015,Semi-Supervised Domain Adaptation With Subspace Learning for Visual Recognition,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yao_Semi-Supervised_Domain_Adaptation_2015_CVPR_paper.html
2015,Articulated Motion Discovery Using Pairs of Trajectories,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Pero_Articulated_Motion_Discovery_2015_CVPR_paper.html
2015,A Solution for Multi-Alignment by Transformation Synchronisation,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Bernard_A_Solution_for_2015_CVPR_paper.html
2015,A Convex Optimization Approach to Robust Fundamental Matrix Estimation,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Cheng_A_Convex_Optimization_2015_CVPR_paper.html
2015,Simultaneous Pose and Non-Rigid Shape With Particle Dynamics,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Agudo_Simultaneous_Pose_and_2015_CVPR_paper.html
2015,Semi-Supervised Learning With Explicit Relationship Regularization,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Kim_Semi-Supervised_Learning_With_2015_CVPR_paper.html
2015,Person Re-Identification by Local Maximal Occurrence Representation and Metric Learning,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Liao_Person_Re-Identification_by_2015_CVPR_paper.html
2015,Joint Patch and Multi-Label Learning for Facial Action Unit Detection,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhao_Joint_Patch_and_2015_CVPR_paper.html
2015,Real-Time Visual Analysis of Microvascular Blood Flow for Critical Care,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Liu_Real-Time_Visual_Analysis_2015_CVPR_paper.html
2015,JOTS: Joint Online Tracking and Segmentation,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Wen_JOTS_Joint_Online_2015_CVPR_paper.html
2015,Gaze-Enabled Egocentric Video Summarization via Constrained Submodular Maximization,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Xu_Gaze-Enabled_Egocentric_Video_2015_CVPR_paper.html
2015,Sparse Depth Super Resolution,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Lu_Sparse_Depth_Super_2015_CVPR_paper.html
2015,Efficient Illuminant Estimation for Color Constancy Using Grey Pixels,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Yang_Efficient_Illuminant_Estimation_2015_CVPR_paper.html
2015,Can Humans Fly? Action Understanding With Multiple Classes of Actors,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Xu_Can_Humans_Fly_2015_CVPR_paper.html
2015,Reweighted Laplace Prior Based Hyperspectral Compressive Sensing for Unknown Sparsity,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Zhang_Reweighted_Laplace_Prior_2015_CVPR_paper.html
2015,Class Consistent Multi-Modal Fusion With Binary Features,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Shrivastava_Class_Consistent_Multi-Modal_2015_CVPR_paper.html
2015,R6P - Rolling Shutter Absolute Camera Pose,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Albl_R6P_-_Rolling_2015_CVPR_paper.html
2015,Embedded Phase Shifting: Robust Phase Shifting With Embedded Signals,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Moreno_Embedded_Phase_Shifting_2015_CVPR_paper.html
2015,Shape and Light Directions From Shading and Polarization,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Thanh_Shape_and_Light_2015_CVPR_paper.html
2015,3D Deep Shape Descriptor,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Fang_3D_Deep_Shape_2015_CVPR_paper.html
2015,Cross-Age Face Verification by Coordinating With Cross-Face Age Verification,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Du_Cross-Age_Face_Verification_2015_CVPR_paper.html
2015,Beyond Mahalanobis Metric: Cayley-Klein Metric Learning,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Bi_Beyond_Mahalanobis_Metric_2015_CVPR_paper.html
2015,From Dictionary of Visual Words to Subspaces: Locality-Constrained Affine Subspace Coding,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Li_From_Dictionary_of_2015_CVPR_paper.html
2015,FPA-CS: Focal Plane Array-Based Compressive Imaging in Short-Wave Infrared,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Chen_FPA-CS_Focal_Plane_2015_CVPR_paper.html
2015,BOLD - Binary Online Learned Descriptor For Efficient Image Matching,,https://openaccess.thecvf.comcontent_cvpr_2015/html/Balntas_BOLD_-_Binary_2015_CVPR_paper.html
