id,name,type,address,area,business_area,telephone,location,longitude,latitude,distance_from_center(m),rating,cost,open_time,tags,popularity_score,popularity_level,sales_estimate,featured_comment,comment_length,timestamp,has_real_comment
B0LGURH70G,名古屋·豚骨拉面,餐饮服务;外国餐厅;外国餐厅,咸水沽西地铁站B口步行280米,津南区,,15522574006,"117.370731,38.979521",117.370731,38.979521,2186.9,3.7,[],10:00-21:00,,7.4,一般,中等,,0,2025-12-05 22:14:52,False
B0KD0SUH0P,令顺朝鲜族民餐料理店,餐饮服务;外国餐厅;韩国料理,咸水沽第五中学东北门东80米,津南区,,022-88980039,"117.371253,38.992716",117.371253,38.992716,2216.84,4.2,84.00,[],,9.4,受欢迎,中高,,0,2025-12-05 22:19:28,False
B0LAXS30ND,茶山颂,餐饮服务;冷饮店;冷饮店,咸水沽镇月牙河西侧水岸华庭15-18室内右侧,津南区,,19372126153,"117.371311,38.992704",117.371311,38.992704,2221.16,3.9,17.00,10:00-22:00,,7.3,一般,中等,,0,2025-12-05 22:19:43,False
B0KA25EVWA,淄博1989大表哥烧烤,餐饮服务;餐饮相关场所;餐饮相关,海河教育园区体育环路与雅致西路交口绿动BOX林间大道25号天府三花冒烤鸭,津南区,,15122576800,"117.357132,39.004639",117.357132,39.004639,2221.56,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:14:53,False
B0HR9RAJKM,今顺餐厅,餐饮服务;外国餐厅;日本料理,咸水沽镇月牙河西侧水岸华庭15-891819,津南区,,16611824777,"117.371317,38.992717",117.371317,38.992717,2222.11,4.4,78.00,10:00-22:30,,9.8,受欢迎,中高,,0,2025-12-05 22:14:12,False
B0K3BHU3KK,天宝秘制火锅鸡,餐饮服务;中餐厅;火锅店,水岸华庭15-7,津南区,,18622584503,"117.371355,38.992708",117.371355,38.992708,2224.9,4.1,45.00,[],,8.2,受欢迎,中高,,0,2025-12-05 22:14:53,False
B0LB7LFLGF,东北风·铁锅猪肉炖粉条,餐饮服务;餐饮相关场所;餐饮相关,咸水沽镇月牙河西侧水岸华庭14-22号,津南区,,无,"117.371397,38.992679",117.371397,38.992679,2227.31,3.7,[],[],,7.4,一般,中等,,0,2025-12-05 22:14:54,False
B0J1HH9L6T,百事柯烟囱面包,餐饮服务;糕饼店;糕饼店,海河教育园区绿动BOX活力街区赫兹大道12号,津南区,,无,"117.357886,39.004554",117.357886,39.004554,2239.53,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:15,False
B0L1YMD7MC,炸冷面卷臭豆腐,餐饮服务;快餐厅;快餐厅,海河教育园区绿动BOX赫兹大道9号,津南区,,无,"117.357796,39.004667",117.357796,39.004667,2247.69,3.7,[],[],,7.4,一般,中等,,0,2025-12-05 22:14:54,False
B0IRV5SRRZ,羽翼快餐厅,餐饮服务;快餐厅;快餐厅,咸水沽镇水岸华庭15-2,津南区,,13752758008,"117.371743,38.992685",117.371743,38.992685,2255.88,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:15,False
B0K1HZLALP,南门涮肉(天津总店),餐饮服务;中餐厅;火锅店,水岸华庭15-1号,津南区,,无,"117.371825,38.992725",117.371825,38.992725,2264.01,4.5,88.00,11:00-24:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:14:55,False
B0LUACMENZ,虎爹鲜货干蒸菜(咸水沽店),餐饮服务;中餐厅;中餐厅,咸水沽镇月牙河西侧水岸华庭15-3,津南区,,无,"117.371882,38.992708",117.371882,38.992708,2268.08,4.2,54.00,[],,9.4,受欢迎,中高,,0,2025-12-05 22:14:55,False
B0LBXCDE46,淄博八大局烧烤,餐饮服务;餐饮相关场所;餐饮相关,[],津南区,,无,"117.357647,39.004941",117.357647,39.004941,2270.16,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:15,False
B0L2B5KOT7,冰淇淋研究所绵绵冰刨冰,餐饮服务;冷饮店;冷饮店,体育环路与雅致西路交叉口东南140米,津南区,,无,"117.358705,39.004582",117.358705,39.004582,2273.03,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:11,False
B0K1SC9XWC,聚友大院,餐饮服务;中餐厅;中餐厅,八里台镇巨葛庄村北2区1排12号,津南区,,17695673658,"117.321364,38.981547",117.321364,38.981547,2275.44,4.2,[],[],,8.4,受欢迎,中高,,0,2025-12-05 22:14:56,False
B0L6BGX0V9,美味源,餐饮服务;中餐厅;中餐厅,聚友大院北侧,津南区,,无,"117.321331,38.981654",117.321331,38.981654,2275.49,3.5,[],[],,7.0,一般,中等,,0,2025-12-05 22:15:43,False
B0KA4RZQX6,意式酒肆-现调鸡尾酒.外送,餐饮服务;餐饮相关场所;餐饮相关,咸水沽西地铁站A口右侧,津南区,,15222729037;15500684435;18109786893,"117.372522,38.981108",117.372522,38.981108,2282.06,3.8,[],12:00-03:00,,7.6,一般,中等,,0,2025-12-05 22:14:56,False
B0LRKLKEXD,骏马谣小酒馆,体育休闲服务;娱乐场所;酒吧,体育环路与雅致西路交叉口东南140米,津南区,,无,"117.358854,39.004729",117.358854,39.004729,2293.4,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:57,False
B0LRAS0I13,爆辣风新疆炒米粉,餐饮服务;中餐厅;中餐厅,同德路与金华路交叉口南20米,津南区,,无,"117.372275,38.992625",117.372275,38.992625,2297.5,0.2,[],[],,0.4,较少人,低,,0,2025-12-05 22:16:28,False
B0JUGHBSZM,福小满云吞(金益园店),餐饮服务;快餐厅;快餐厅,韩城桥路与雅润路交叉口东南100米,津南区,,18649012976,"117.369973,38.996696",117.369973,38.996696,2300.18,4.1,[],10:00-01:00,,8.2,受欢迎,中高,,0,2025-12-05 22:14:57,False
B0J1H59M1F,沪上阿姨鲜果茶(天津津南绿动BOX店),餐饮服务;冷饮店;冷饮店,海河教育园区体育环路与雅致西路交口处绿动BOS商业B8天津津南绿动BOX店,津南区,,15522682797,"117.358125,39.005075",117.358125,39.005075,2300.78,4.3,18.00,10:00-22:00,,8.1,受欢迎,中高,,0,2025-12-05 22:19:43,False
B0FFK650LV,意生香牛肉拉面,餐饮服务;中餐厅;中餐厅,咸水沽镇水岸华庭底商,津南区,,18202510999;18722046777,"117.372397,38.992643",117.372397,38.992643,2308.15,4.3,18.00,06:00-21:30,,8.1,受欢迎,中高,,0,2025-12-05 22:14:57,False
B0FFJVKDPJ,金华鸿福饺子馆(金益园店),餐饮服务;中餐厅;特色/地方风味餐厅,金益园东北1门旁,津南区,,13516244214;13662127147;18522119698,"117.370136,38.996664",117.370136,38.996664,2310.58,4.6,51.00,11:30-14:00 16:30-20:30,,10.2,非常受欢迎,高,,0,2025-12-05 22:14:58,False
B0K0OR07BD,十三阶楼咖啡店,餐饮服务;咖啡厅;咖啡厅,绿动box街区林间大道9号,津南区,,13164075847,"117.358225,39.005150",117.358225,39.00515,2311.98,3.6,[],10:00-24:00,,7.2,一般,中等,,0,2025-12-05 22:20:38,False
B0LU77130G,尊宝比萨(绿动BOX店),餐饮服务;餐饮相关场所;餐饮相关,海河教育园区体育环路与雅致西路交口处绿动BOX商业A4,津南区,,13370432137,"117.358123,39.005218",117.358123,39.005218,2315.16,4.2,[],09:30-22:30,,8.4,受欢迎,中高,,0,2025-12-05 22:14:58,False
B0LU770RR1,李连贵熏肉大饼(绿动店)(暂停营业),餐饮服务;餐饮相关场所;餐饮相关,和慧南路2号,津南区,,无,"117.358240,39.005234",117.35824,39.005234,2321.0,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:15:44,False
B0KG6ZU13X,KRUSTA·酷食塔手工汉堡工作室(金芳园店),餐饮服务;快餐厅;快餐厅,咸水沽镇金芳园20号楼6号底商-3号,津南区,,022-82454665;17695413195,"117.369342,38.997852",117.369342,38.997852,2321.86,4.2,57.00,10:00-22:00,,9.4,受欢迎,中高,,0,2025-12-05 22:14:59,False
B0LDVC58SI,韵煜汤饭,餐饮服务;餐饮相关场所;餐饮相关,金益园26号楼底商5,津南区,,无,"117.370356,38.996610",117.370356,38.99661,2324.1,4.3,22.00,07:30-20:30,,8.1,受欢迎,中高,,0,2025-12-05 22:14:59,False
B0J2RZE1R1,小满海鲜·皮皮虾锅贴王(咸水沽店),餐饮服务;中餐厅;海鲜酒楼,咸水沽镇同德路水岸华庭14-5-6、16-17(月牙河西侧),津南区,,022-88827888;15900310727,"117.372597,38.992651",117.372597,38.992651,2324.88,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:16,False
B0K0ZCZ5SC,臻旺大食堂,餐饮服务;中餐厅;中餐厅,八里台镇智造科技港东北53米3栋101,津南区,,无,"117.336896,38.966900",117.336896,38.9669,2325.01,4.0,[],[],,8.0,受欢迎,中高,,0,2025-12-05 22:15:00,False
B0K69SK8DV,熹杰烧烤(金芳园店),餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽镇金芳园20-6底商,津南区,,19922595910,"117.369331,38.997916",117.369331,38.997916,2325.02,4.0,[],17:00-01:00,,8.0,受欢迎,中高,,0,2025-12-05 22:15:00,False
B0K10DV4FT,今井居酒屋(津南海教园绿动box店),餐饮服务;外国餐厅;日本料理,南海教园区绿动box活力街区林间大道8号,津南区,,13102245398,"117.358363,39.005254",117.358363,39.005254,2327.49,3.9,63.00,17:00-22:00,,8.8,一般,中等,,0,2025-12-05 22:15:00,False
B0LAFH0VAX,津饕机车驿站(日咖夜酒),餐饮服务;餐饮相关场所;餐饮相关,和慧南路2号,津南区,,13512057228,"117.358575,39.005196",117.358575,39.005196,2329.47,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:16,False
B0KU49RNBA,吾太堡(绿动BOX店),餐饮服务;快餐厅;快餐厅,海河教育园区体育环路与雅致西路交口处绿动BOX商业C95,津南区,,15122771324,"117.359004,39.005040",117.359004,39.00504,2330.13,3.8,36.00,[],,7.6,一般,中等,,0,2025-12-05 22:15:01,False
B0J1LUNYGC,喜又老挝咖啡,餐饮服务;咖啡厅;咖啡厅,海河教育园区绿动BOX商业B5,津南区,,19102266114,"117.358550,39.005220",117.35855,39.00522,2330.96,4.2,9.00,10:00-23:00,,7.9,受欢迎,中高,,0,2025-12-05 22:20:39,False
B0J1VH7D97,库迪咖啡(天津海教园绿动box店),餐饮服务;咖啡厅;咖啡厅,海河教育园区体育环路与雅致西路交口东南侧绿动box商业A1,津南区,,13332055679,"117.358632,39.005216",117.358632,39.005216,2333.6,3.9,10.00,10:00-21:30,,7.3,一般,中等,,0,2025-12-05 22:20:39,False
B0FFHD2C0M,波波家麻麻鱼(咸水沽店),餐饮服务;中餐厅;中餐厅,咸水沽镇交口水岸华庭144,津南区,,13920588112,"117.372711,38.992646",117.372711,38.992646,2334.1,4.5,82.00,11:00-14:00 16:30-21:30,,10.0,非常受欢迎,高,,0,2025-12-05 22:15:01,False
B0L67RR94E,川江焱火锅,餐饮服务;中餐厅;火锅店,韩城桥路金益园26号楼-5底商二楼,津南区,,无,"117.370498,38.996601",117.370498,38.996601,2334.29,4.8,59.00,11:00-02:00,,10.6,非常受欢迎,高,,0,2025-12-05 22:15:02,False
B0LRBCO2IN,落日小酒馆,体育休闲服务;娱乐场所;酒吧,海棠街海河教育园体育环路与雅致西路交口处绿动BOX商业林荫大道3B号,津南区,,13043291080,"117.358641,39.005245",117.358641,39.005245,2336.85,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:57,False
B0IK95ZHWP,津菋斋牛肉饭(咸水沽店),餐饮服务;中餐厅;中餐厅,咸水沽镇月牙河西侧水岸华庭商铺14-2,津南区,,18102121807,"117.372759,38.992680",117.372759,38.99268,2339.2,4.5,38.00,10:30-21:00,,9.0,非常受欢迎,高,,0,2025-12-05 22:14:20,False
B0JKHCBUKA,津門·四季老铜锅(金芳园店),餐饮服务;餐饮相关场所;餐饮相关,咸水沽金芳园20号楼7号底商,津南区,,15122366453;17602604613,"117.369369,38.998138",117.369369,38.998138,2341.55,4.7,63.00,11:00-22:30,,10.4,非常受欢迎,高,,0,2025-12-05 22:15:02,False
B0KRLZ74M0,艾尼和田新疆拌面(水岸华庭店),餐饮服务;中餐厅;清真菜馆,咸水沽镇水岸华庭14-2号,津南区,,15522480321,"117.372808,38.992705",117.372808,38.992705,2344.08,4.1,32.00,[],,8.2,受欢迎,中高,,0,2025-12-05 22:15:03,False
B0KDZOQWHA,大弘园东北菜,餐饮服务;中餐厅;中餐厅,咸水沽镇水岸华庭底商14-1,津南区,,17502277812,"117.372872,38.992653",117.372872,38.992653,2347.6,4.4,[],10:30-22:30,,8.8,受欢迎,中高,,0,2025-12-05 22:15:03,False
B0KKNK0N5I,董记煎饼(金益园店),餐饮服务;餐饮相关场所;餐饮相关,韩城桥路与雅润路交叉口东180米,津南区,,无,"117.370828,38.996529",117.370828,38.996529,2355.29,3.4,[],[],,6.8,较少人,低,,0,2025-12-05 22:16:28,False
B0J2JCBCRQ,NOWWA挪瓦咖啡(天津腾讯WeSpace店),餐饮服务;咖啡厅;咖啡厅,咸水沽镇金才园40号楼海棠众创大街G区腾讯WeSpace(天津)1-110-S,津南区,,18235969043,"117.373407,38.981131",117.373407,38.981131,2355.53,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:20:39,False
B0H3ZLGII3,津味羊汤馆(金益园店),餐饮服务;中餐厅;中餐厅,金益园东北1门旁,津南区,,15315892262;15722023585,"117.370990,38.996480",117.37099,38.99648,2364.94,4.2,[],[],,8.4,受欢迎,中高,,0,2025-12-05 22:15:04,False
B0LUCSSCRX,ONE MORE万莫西餐酒吧,体育休闲服务;娱乐场所;酒吧,咸水沽镇金才园40号楼海棠众创大街区1-109-S,津南区,,13920537329,"117.373584,38.981260",117.373584,38.98126,2366.95,4.1,53.00,,,9.2,受欢迎,中高,,0,2025-12-05 22:15:04,False
B0H3AABO0Q,天津海运职业学院食堂,餐饮服务;中餐厅;中餐厅,雅深路8号,津南区,,无,"117.366415,39.001307",117.366415,39.001307,2369.1,4.0,[],06:45-19:45,,8.0,受欢迎,中高,,0,2025-12-05 22:15:05,False
B0FFKXSOFC,中国兰州拉面(金益园店),餐饮服务;中餐厅;清真菜馆,咸水沽镇金益园26号楼,津南区,,13023989053,"117.371083,38.996443",117.371083,38.996443,2370.03,3.9,18.00,07:00-23:00,,7.3,一般,中等,,0,2025-12-05 22:15:05,False
B0K3YZ6XQC,亿君潮汕砂锅粥,餐饮服务;中餐厅;中餐厅,同德路与金华路交叉口东80米,津南区,,18622538768,"117.373237,38.992604",117.373237,38.992604,2376.08,4.6,[],10:00-14:00 16:00-24:00,,9.2,非常受欢迎,高,,0,2025-12-05 22:15:05,False
B0J17UIOKP,鱼夫歌蒸汽海鲜(海河教育园区咸水沽店),餐饮服务;快餐厅;快餐厅,金芳园底商20号楼13号,津南区,,022-22936899;18602627876,"117.369441,38.998677",117.369441,38.998677,2380.87,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:16,False
B0KB3KXCYB,喜乐猴蛋糕(金益园店),餐饮服务;糕饼店;糕饼店,金益园26号底商4楼左侧01,津南区,,18526858707,"117.371187,38.996504",117.371187,38.996504,2381.17,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:17,False
B0FFFSO7G8,小海霸饭店,餐饮服务;中餐厅;中餐厅,咸水沽镇同德路城市亮点花园门口,津南区,,无,"117.374025,38.990557",117.374025,38.990557,2385.73,4.4,71.00,09:00-21:00,,9.8,受欢迎,中高,,0,2025-12-05 22:14:20,False
B0ID5CRU86,巴黎田园蛋糕店(金芳园店),餐饮服务;糕饼店;糕饼店,咸水沽金芳园20号楼15号底商巴黎田园蛋糕店,津南区,,13116188549;18622239070,"117.369513,38.998841",117.369513,38.998841,2396.52,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:17,False
B00161C67N,恩来顺火锅(咸水沽店),餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;清真菜馆,咸水沽水岸华庭13-10号,津南区,,15902206680;18202608883,"117.373515,38.992613",117.373515,38.992613,2399.34,4.3,110.00,10:00-22:00,,9.6,受欢迎,中高,,0,2025-12-05 22:15:06,False
B0FFKEJTEF,麻屋手抓海鲜(咸水沽总店),餐饮服务;中餐厅;海鲜酒楼,咸水沽镇月牙河西侧水岸华庭13-11,津南区,,17526605285,"117.373702,38.992553",117.373702,38.992553,2412.86,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:18,False
B0FFKRVL99,四川乐山冷锅鱼,餐饮服务;中餐厅;四川菜(川菜),咸水沽镇月牙河路西侧水岸华庭底商13-10,津南区,,13512270811,"117.373784,38.992582",117.373784,38.992582,2420.57,4.3,82.00,10:30-22:30,,9.6,受欢迎,中高,,0,2025-12-05 22:15:06,False
B0LATK1JJT,老城里四姐锅巴菜(咸水沽店),餐饮服务;中餐厅;中餐厅,咸水沽水岸华庭底商13-8,津南区,,13332069160,"117.373800,38.992588",117.3738,38.992588,2422.09,4.2,13.00,05:00-12:00,,7.9,受欢迎,中高,,0,2025-12-05 22:15:07,False
B0FFK685UI,树海早点(金芳园店),餐饮服务;中餐厅;中餐厅,金芳园西南1门旁,津南区,,13702187870,"117.371508,38.997046",117.371508,38.997046,2434.62,4.2,14.00,[],,7.9,受欢迎,中高,,0,2025-12-05 22:15:07,False
B0J076BFXU,华祥苑茗茶(咸水沽店),购物服务;专卖店;专营店,韩城桥路金益园27号楼5-3号底商华祥苑茗茶,津南区,,13021361913,"117.372029,38.996318",117.372029,38.996318,2435.83,4.5,[],,,9.0,非常受欢迎,高,,0,2025-12-05 22:21:28,False
B0KGSULO2P,刚刚烧烤·炭烧鸽子王(咸水沽分店),餐饮服务;中餐厅;特色/地方风味餐厅,水沽镇牙河西侧水岸华庭13-713-25,津南区,,13389011599;19902183898,"117.373989,38.992596",117.373989,38.992596,2437.99,4.7,72.00,14:00-01:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:15:08,False
B0KU5ZC77S,连顺包子,餐饮服务;餐饮相关场所;餐饮相关,[],津南区,,无,"117.372119,38.996273",117.372119,38.996273,2440.46,4.0,9.00,06:00-14:00,,7.5,受欢迎,中高,,0,2025-12-05 22:15:08,False
B0LAMC9PB6,葛沽葱花油饼,餐饮服务;中餐厅;中餐厅,韩城桥路与金华路交叉口西100米,津南区,,无,"117.372192,38.996297",117.372192,38.996297,2447.3,3.4,[],[],,6.8,较少人,低,,0,2025-12-05 22:16:29,False
B0I2TCWP9F,盛合捞面馆(金益园店),餐饮服务;中餐厅;中餐厅,金益园东北2门东90米,津南区,,15022378858,"117.372233,38.996257",117.372233,38.996257,2448.44,4.5,27.00,[],,8.5,非常受欢迎,高,,0,2025-12-05 22:15:09,False
B0KUZRNM69,霞姐水饺锅贴津鲁家常菜精美凉菜,餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽镇月牙河西侧水岸华庭底商13-24,津南区,,15222679910,"117.374144,38.992586",117.374144,38.992586,2450.5,4.4,31.00,09:00-23:00,,8.8,受欢迎,中高,,0,2025-12-05 22:15:09,False
B0FFIR9CDT,屯老二农家铁锅炖(咸水沽店),餐饮服务;中餐厅;综合酒楼,咸水沽镇月牙河沿路西侧水岸华庭15号底商,津南区,,022-26656777,"117.374199,38.992535",117.374199,38.992535,2453.45,4.4,70.00,11:00-14:00 16:30-22:00,,9.8,受欢迎,中高,,0,2025-12-05 22:15:10,False
B0FFKV4SV7,驴火村驴肉火烧(金益园店),餐饮服务;中餐厅;中餐厅,咸水沽韩桥村金益园27号楼底商,津南区,,17822051180,"117.372468,38.996231",117.372468,38.996231,2465.26,4.5,24.00,09:00-23:00,,8.5,非常受欢迎,高,,0,2025-12-05 22:15:10,False
B0FFKSIYZS,大肚水饺锅贴(咸水沽店),餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽镇雅润路金益园27号楼,津南区,,无,"117.372561,38.996184",117.372561,38.996184,2470.12,4.7,35.00,09:00-21:30,,9.4,非常受欢迎,高,,0,2025-12-05 22:15:11,False
B0KRSLHTQN,范家小院土窑坑烤(咸水沽店),餐饮服务;中餐厅;中餐厅,咸水沽镇全红桥西侧凯迪汽配有限公司院内8号,津南区,,15502202433,"117.375182,38.990181",117.375182,38.990181,2476.16,4.6,82.00,10:00-23:00,,10.2,非常受欢迎,高,,0,2025-12-05 22:15:11,False
B0JUTZ8G22,王记馋嘴蛙,餐饮服务;中餐厅;中餐厅,月牙河西路与体育场北路交叉口西北80米,津南区,,18722674444,"117.375190,38.990172",117.37519,38.990172,2476.67,4.3,164.00,[],,8.6,受欢迎,中高,,0,2025-12-05 22:15:11,False
B0FFLGAHR9,尚品津沽大院,餐饮服务;中餐厅;中餐厅,咸水沽金益园27-6底商,津南区,,无,"117.372824,38.996064",117.372824,38.996064,2484.62,4.5,82.00,09:30-21:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:15:12,False
B0FFFSODCD,老四烧烤(城市亮点店),餐饮服务;中餐厅;特色/地方风味餐厅,咸水沽镇月牙河西路水岸华庭底商9-12号,津南区,,13652080831,"117.375349,38.990133",117.375349,38.990133,2489.45,4.5,53.00,16:00-01:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:15:12,False
B0FFFSP6TW,唯品香过桥米线(四季家园店),餐饮服务;中餐厅;综合酒楼,咸水沽镇全红桥南侧老凯迪院内,津南区,,15122489879,"117.375368,38.990135",117.375368,38.990135,2491.11,4.5,11.00,10:00-21:00,,8.5,非常受欢迎,高,,0,2025-12-05 22:15:12,False
B0LGZ5UP6Z,四季来·重庆鸡公煲(津南吾悦店),餐饮服务;中餐厅;四川菜(川菜),吾悦广场金街4-8号(咸水沽西地铁站C口步行330米),津南区,,19502642566,"117.373703,38.977857",117.373703,38.977857,2493.24,4.2,21.00,10:00-22:00,,7.9,受欢迎,中高,,0,2025-12-05 22:15:13,False
B0FFKZV44B,老八辣炒,餐饮服务;中餐厅;中餐厅,咸水沽镇水岸华庭11-17底商,津南区,,17702288078,"117.374777,38.992432",117.374777,38.992432,2498.24,4.3,111.00,11:00-23:30,,9.6,受欢迎,中高,,0,2025-12-05 22:15:13,False
